year,code,country_origin,country_consignment,net_mass,cif_etb,cif_usd
2014,85366900,United States,Tanzania,1,1305.62,64.82
2014,85021100,Indonesia,Tanzania,3394,37086.98,1841.13
2014,84129000,United States,Tanzania,100,763611.8,37908.41
2014,85371000,Taiwan,Taiwan,19,1673.92,83.11
2014,84022000,Taiwan,Taiwan,1200,326688.39,16217.97
2014,90318000,China,Taiwan,1,5691.73,282.56
2014,85365000,China,Taiwan,8,15187.55,753.96
2014,85176900,China,Taiwan,95,141734.14,7036.19
2014,84818000,China,Taiwan,8,9573.61,475.27
2014,76069200,India,Taiwan,200,6480.3,321.71
2014,73209000,China,Taiwan,8,8112.35,402.73
2014,94035090,South Korea,South Korea,297,87709.89,4354.23
2014,90101000,South Korea,South Korea,2225,853491.2,42370.33
2014,85423100,South Korea,South Korea,24,90601.88,4497.8
2014,85235100,South Korea,South Korea,1,683.37,33.92
2014,85181000,South Korea,South Korea,548.5,315555.76,15665.31
2014,84824000,South Korea,South Korea,131.52,91850.32,4559.77
2014,84592900,South Korea,South Korea,2.7,7255.01,360.16
2014,84209900,South Korea,South Korea,1477.01,16282.99,808.35
2014,82142000,South Korea,South Korea,0.09,248.02,12.31
2014,73249000,South Korea,South Korea,321,94964.1,4714.36
2014,70181090,South Korea,South Korea,11475,407909.36,20250.07
2014,61052000,South Korea,South Korea,18,10150.45,503.9
2014,59049000,South Korea,South Korea,16360,275202.71,13662.04
2014,42022190,South Korea,South Korea,26.9,11336.03,562.76
2014,40121900,South Korea,South Korea,50,126.09,6.26
2014,38243000,South Korea,South Korea,100,37962.05,1884.57
2014,29157090,South Korea,South Korea,10000,543530.86,26982.81
2014,87089900,South Korea,South Korea,19557.57,8655209.66,429675.4
2014,84834000,Italy,South Korea,13.5,15043.79,746.83
2014,84813000,South Korea,South Korea,75,103334.7,5129.9
2014,84812000,United States,South Korea,1.97,294.26,14.61
2014,84314900,China,South Korea,3472.13,368108.38,18274.21
2014,84294000,China,South Korea,17315,1415657.24,70278.26
2014,84212390,China,South Korea,600,383753.38,19050.88
2014,84099190,China,South Korea,105,30853.63,1531.68
2014,73269090,China,South Korea,14263.31,374864.99,18609.63
2014,62034900,China,South Korea,126.31,4063.26,201.72
2014,40169300,United States,South Korea,109.75,64209.55,3187.59
2014,40169300,Germany,South Korea,7,2205.58,109.49
2014,40169300,China,South Korea,120,35207.93,1747.85
2014,40111000,United Arab Emirates,South Korea,22567,1781552.89,88442.63
2014,40103100,China,South Korea,36.62,41906.83,2080.4
2014,39072000,China,South Korea,748000,17956124.09,891405.91
2014,33029090,Indonesia,South Korea,1000,110682.49,5494.67
2014,28353100,China,South Korea,96000,2105845.21,104541.65
2014,27101990,Turkey,South Korea,49232.59,3510170.68,174257.37
2014,85369000,South Korea,South Korea,401,198704.33,9864.39
2014,85361000,South Korea,South Korea,40.39,7776.45,386.05
2014,84181090,South Korea,South Korea,50,9939.12,493.41
2014,40103100,South Korea,South Korea,48.97,9384.13,465.86
2014,84145900,United Arab Emirates,South Korea,200,205283.28,10190.99
2014,82119200,Japan,Iran,7,728,36.14
2014,82057000,China,Iran,7,860.36,42.71
2014,73181600,China,Iran,7,220.59,10.95
2014,73181500,China,Iran,7,3000.28,148.94
2014,72015000,Japan,Iran,7,2823.78,140.18
2014,95030090,Ivory Coast,Ivory Coast,252.1,58888.8,2923.45
2014,94054000,Ivory Coast,Ivory Coast,216.09,33650.74,1670.54
2014,94049000,Ivory Coast,Ivory Coast,255.7,45708.91,2269.15
2014,94038900,Ivory Coast,Ivory Coast,1045.62,244248.34,12125.36
2014,94018000,Ivory Coast,Ivory Coast,491,114692.96,5693.77
2014,92079000,Ivory Coast,Ivory Coast,138.06,32248.62,1600.94
2014,90181200,Ivory Coast,Ivory Coast,109,469927.12,23328.85
2014,87033290,Ivory Coast,Ivory Coast,1500,524743.66,26050.14
2014,85287290,Ivory Coast,Ivory Coast,90,7010.56,348.03
2014,85284900,Ivory Coast,Ivory Coast,6.04,8412.67,417.63
2014,85279920,Ivory Coast,Ivory Coast,36.01,8412.67,417.63
2014,85271900,Ivory Coast,Ivory Coast,240,56084.57,2784.24
2014,85238000,Ivory Coast,Ivory Coast,390.16,91137.43,4524.39
2014,85166000,Ivory Coast,Ivory Coast,6,84126.86,4176.36
2014,85163100,Ivory Coast,Ivory Coast,102.02,7010.56,348.03
2014,85094000,Ivory Coast,Ivory Coast,30.01,7010.56,348.03
2014,85086000,Ivory Coast,Ivory Coast,12,2804.21,139.21
2014,84714110,Ivory Coast,Ivory Coast,66.03,15423.25,765.67
2014,84521000,Ivory Coast,Ivory Coast,48.02,11216.91,556.85
2014,84501100,Ivory Coast,Ivory Coast,36.01,8412.67,417.63
2014,39249000,Ivory Coast,Ivory Coast,12,2804.21,139.21
2014,33051090,Ivory Coast,Ivory Coast,12160,1057479.83,52497.06
2014,33051090,Ivory Coast,China,12854,816580.57,40537.97
2014,33051090,Ivory Coast,Djibouti,13592,1057427.54,52494.47
2014,70134200,Tanzania,Tanzania,19,6494.91,322.43
2014,70133300,Tanzania,Tanzania,18,1792.6,88.99
2014,70109000,Tanzania,Tanzania,7698775,102693654,5098078.49
2014,70109000,Tanzania,Belgium,848483,12167062.12,604016.27
2014,70099200,Tanzania,Tanzania,33,3361.15,166.86
2014,69111000,Tanzania,Tanzania,77,7753.06,384.89
2014,63049910,Tanzania,Tanzania,33479.34,2474900.73,122862.88
2014,63019000,Tanzania,Tanzania,9,34566.16,1715.99
2014,61091000,Tanzania,Tanzania,1,2170.73,107.76
2014,57025000,Tanzania,Tanzania,7,1365.03,67.76
2014,49119190,Tanzania,Tanzania,6,2201.66,109.3
2014,49019900,Tanzania,Tanzania,140,48369.35,2401.23
2014,49011000,Tanzania,Tanzania,189,19046.57,945.54
2014,39269090,Tanzania,Tanzania,12,3962.99,196.74
2014,39249000,Tanzania,Tanzania,50,7298.48,362.32
2014,39011000,Tanzania,Tanzania,646,117532.43,5834.73
2014,34039900,Tanzania,Tanzania,112,47550.03,2360.55
2014,33049900,Tanzania,Tanzania,34517.5,1180586.2,58608.5
2014,33049100,Tanzania,Tanzania,155,10629.08,527.67
2014,30019000,Tanzania,Tanzania,40,912.98,45.32
2014,28332200,Tanzania,Tanzania,16875,454427.76,22559.41
2014,27090000,Tanzania,Tanzania,20,2027.23,100.64
2014,24022000,Tanzania,Tanzania,4,314.42,15.61
2014,12099100,Tanzania,Tanzania,26.3,11320.1,561.97
2014,3074100,Tanzania,Tanzania,135.5,3581.33,177.79
2014,3062900,Tanzania,Tanzania,342.83,28698.84,1424.71
2014,3062400,Tanzania,Tanzania,975.34,100394.87,4983.96
2014,3062200,Tanzania,Tanzania,427.33,9080.47,450.78
2014,3062100,Tanzania,Tanzania,768,88135.09,4375.34
2014,3061400,Tanzania,Tanzania,135.5,14229.83,706.42
2014,3061200,Tanzania,Tanzania,135.5,20413.61,1013.4
2014,3046900,Tanzania,Tanzania,6288,197254.72,9792.43
2014,3046900,Tanzania,Uganda,3066,94042.29,4668.59
2014,3037900,Tanzania,Tanzania,320,27628.36,1371.57
2014,3033300,Tanzania,Tanzania,1400,100781.94,5003.17
2014,3027900,Tanzania,Tanzania,90,11732.95,582.47
2014,3023900,Tanzania,Tanzania,394,38840.99,1928.2
2014,96190020,Taiwan,Taiwan,3018,701164.3,34808.29
2014,96180000,Taiwan,United Arab Emirates,60,2040.05,101.28
2014,96122000,Taiwan,United Arab Emirates,204,179651.96,8918.56
2014,96110000,Taiwan,United Arab Emirates,2744,69360.35,3443.3
2014,96092000,Taiwan,China,15266667,61017.89,3029.15
2014,96082000,Taiwan,United Arab Emirates,42,2614.8,129.81
2014,96082000,Taiwan,Taiwan,2150,751991.06,37331.51
2014,96081000,Taiwan,Taiwan,694,461011.38,22886.25
2014,96039000,Taiwan,Taiwan,30,76461.08,3795.8
2014,96039000,Taiwan,Italy,24.55,11520.98,571.95
2014,96039000,Taiwan,China,1,239.08,11.87
2014,96035000,Taiwan,Taiwan,4,4213.17,209.16
2014,96034000,Taiwan,Taiwan,8,262.95,13.06
2014,96032900,Taiwan,Italy,4,2023.67,100.46
2014,96031010,Taiwan,Taiwan,0.96,176.23,8.75
2014,95071000,Taiwan,United Arab Emirates,47.85,4624.09,229.56
2014,95069900,Taiwan,Taiwan,4517.5,230691.69,11452.36
2014,95069900,Taiwan,Switzerland,10.7,3919.34,194.57
2014,95069100,Taiwan,United Arab Emirates,180,2729.09,135.48
2014,95069100,Taiwan,Taiwan,20953.4,1576808.78,78278.4
2014,95069100,Taiwan,Somalia,400,6230.79,309.32
2014,95069100,Taiwan,Germany,40,120215.27,5967.91
2014,95069100,Taiwan,Djibouti,250,6237.38,309.65
2014,95066900,Taiwan,United Arab Emirates,180,10892.01,540.72
2014,95065900,Taiwan,United Arab Emirates,180,5421.64,269.15
2014,95061900,Taiwan,Taiwan,4531,417206.42,20711.61
2014,95030090,Taiwan,United Arab Emirates,12.15,1536.33,76.27
2014,94060000,Taiwan,Jordan,4000,231021.12,11468.71
2014,94056000,Taiwan,United Arab Emirates,54,1709.27,84.85
2014,94056000,Taiwan,Somalia,6,727.87,36.13
2014,94055090,Taiwan,United Arab Emirates,4,164.83,8.18
2014,94055020,Taiwan,Taiwan,3000,2306397.49,114497.78
2014,94055020,Taiwan,Somalia,36100,2669555.78,132526.24
2014,94054000,Taiwan,United Arab Emirates,197.1,2966.23,147.25
2014,94049000,Taiwan,United Arab Emirates,113,2782.9,138.15
2014,94049000,Taiwan,Saudi Arabia,50,770.4,38.25
2014,94042900,Taiwan,United Arab Emirates,14,801.24,39.78
2014,94036000,Taiwan,United Arab Emirates,34,1296.92,64.38
2014,94035090,Taiwan,United Arab Emirates,243.2,20507.55,1018.07
2014,94035010,Taiwan,Saudi Arabia,50,1238.16,61.47
2014,94034000,Taiwan,United Arab Emirates,74,1836.14,91.15
2014,94033000,Taiwan,United States,56,3982.89,197.72
2014,94033000,Taiwan,Taiwan,30,19281.95,957.22
2014,94032000,Taiwan,Italy,100,103720.48,5149.05
2014,94031090,Taiwan,Taiwan,39,16100.93,799.31
2014,94031010,Taiwan,United Arab Emirates,274,23854.32,1184.21
2014,94019000,Taiwan,Taiwan,4798.5,287448.54,14269.97
2014,91149000,Taiwan,Singapore,0.72,5599.59,277.98
2014,91061000,Taiwan,Taiwan,5,2212.85,109.85
2014,91061000,Taiwan,India,2.15,30699.61,1524.04
2014,91019900,Taiwan,Taiwan,48,92419.61,4588.04
2014,90330000,Taiwan,Taiwan,158.5,1230.12,61.07
2014,90329000,Taiwan,United Kingdom,1,7898.61,392.12
2014,90329000,Taiwan,United Arab Emirates,10,409.51,20.33
2014,90329000,Taiwan,Taiwan,341,143565.26,7127.08
2014,90329000,Taiwan,Switzerland,22,17946.05,890.91
2014,90329000,Taiwan,Senegal,3.4,13786.9,684.43
2014,90329000,Taiwan,Malaysia,28,6858.23,340.47
2014,90329000,Taiwan,Czech Republic,0.3,4679.71,232.32
2014,90329000,Taiwan,China,1,561.35,27.87
2014,90328990,Taiwan,United Arab Emirates,1,309.39,15.36
2014,90328990,Taiwan,Taiwan,396.88,180462.18,8958.8
2014,90328990,Taiwan,Switzerland,66.11,9159.87,454.73
2014,90328990,Taiwan,Netherlands,8,6145.1,305.07
2014,90328990,Taiwan,India,1.02,93560.74,4644.69
2014,90328910,Taiwan,United Arab Emirates,674,143141.04,7106.03
2014,90328910,Taiwan,Kenya,5,19759.84,980.95
2014,90328100,Taiwan,United States,13,6390.82,317.27
2014,90328100,Taiwan,United Arab Emirates,10,283.63,14.08
2014,90328100,Taiwan,Taiwan,4,9601.41,476.65
2014,90328100,Taiwan,Netherlands,75,36046.61,1789.48
2014,90328100,Taiwan,Belgium,250.7,67676.67,3359.71
2014,90322000,Taiwan,Italy,14.9,13474.45,668.92
2014,90321000,Taiwan,Taiwan,14,9794.36,486.23
2014,90321000,Taiwan,Netherlands,5,8847.14,439.2
2014,90318000,Taiwan,United Arab Emirates,15,120606.46,5987.33
2014,90318000,Taiwan,Taiwan,2,21507.71,1067.72
2014,90318000,Taiwan,Italy,45.08,30816.51,1529.84
2014,90314900,Taiwan,United Arab Emirates,30.69,33264.54,1651.37
2014,90314900,Taiwan,Taiwan,3,9175.32,455.5
2014,90308900,Taiwan,United Arab Emirates,255,159828.53,7934.46
2014,90308900,Taiwan,Taiwan,1,20310.59,1008.29
2014,90308400,Taiwan,Turkey,22,18465.89,916.71
2014,90304000,Taiwan,United Arab Emirates,47.2,358653.56,17804.84
2014,90303900,Taiwan,Taiwan,8.11,1665.09,82.66
2014,90303300,Taiwan,Taiwan,169.8,358806.19,17812.41
2014,90303100,Taiwan,Italy,500,462570.07,22963.62
2014,90302000,Taiwan,Taiwan,8.7,29298.66,1454.49
2014,90291000,Taiwan,Taiwan,5,2255.75,111.98
2014,90289000,Taiwan,Netherlands,10,7520.97,373.37
2014,90283000,Taiwan,Italy,7,11052,548.66
2014,90282000,Taiwan,Netherlands,5,4928.34,244.66
2014,90281000,Taiwan,Italy,1.4,37109.67,1842.26
2014,90278000,Taiwan,Turkey,3,562.82,27.94
2014,90278000,Taiwan,Taiwan,1,1906.7,94.66
2014,90278000,Taiwan,Italy,1.38,3527.36,175.11
2014,90269000,Taiwan,United Arab Emirates,522,56006.42,2780.36
2014,90269000,Taiwan,Taiwan,43,35766.15,1775.56
2014,90268000,Taiwan,Taiwan,2,9134.51,453.47
2014,90268000,Taiwan,Japan,10,6108.38,303.24
2014,90262000,Taiwan,Taiwan,4,444.93,22.09
2014,90262000,Taiwan,Kenya,627,180905.99,8980.82
2014,90262000,Taiwan,Italy,9.67,5996.46,297.69
2014,90261000,Taiwan,Taiwan,46,70363.66,3493.1
2014,90259000,Taiwan,Taiwan,4,691.05,34.31
2014,90251900,Taiwan,Turkey,14,3316.73,164.65
2014,90251900,Taiwan,Italy,25,3818.5,189.56
2014,90251900,Taiwan,France,2.48,21736.52,1079.08
2014,90251100,Taiwan,United States,25,5237.04,259.99
2014,90251100,Taiwan,Taiwan,3,677.58,33.64
2014,90230000,Taiwan,United Arab Emirates,172,13902.71,690.18
2014,90230000,Taiwan,Taiwan,2164,3052896.65,151556.66
2014,90221400,Taiwan,Italy,5,2782.54,138.14
2014,90189000,Taiwan,United States,2188,6880330.12,341564.08
2014,90189000,Taiwan,United Kingdom,136,183898.39,9129.37
2014,90189000,Taiwan,Taiwan,1171.1,1102821.43,54747.98
2014,90185000,Taiwan,India,10,7439.34,369.32
2014,90181900,Taiwan,Taiwan,3710,2564383.04,127305.1
2014,90178000,Taiwan,Viet Nam,1052,1449.97,71.98
2014,90178000,Taiwan,United Arab Emirates,87.75,21736.19,1079.06
2014,90178000,Taiwan,Turkey,12,750.44,37.25
2014,90178000,Taiwan,Taiwan,17,3134.64,155.61
2014,90178000,Taiwan,Italy,11.56,7900.07,392.19
2014,90178000,Taiwan,Israel,2700,10036.06,498.23
2014,90178000,Taiwan,Belgium,4.23,3988.94,198.03
2014,90173000,Taiwan,Italy,9.87,6120.66,303.85
2014,90172000,Taiwan,Italy,20,5527.14,274.39
2014,90153000,Taiwan,Japan,1801,512824.09,25458.41
2014,90153000,Taiwan,Italy,136,3412.69,169.42
2014,90141090,Taiwan,Kenya,3.6,64274.69,3190.82
2014,90118000,Taiwan,Taiwan,72,58852.89,2921.67
2014,90101000,Taiwan,United Arab Emirates,168,110407.79,5481.04
2014,90079200,Taiwan,China,166.88,29818.52,1480.29
2014,90079100,Taiwan,United Arab Emirates,122,914380.4,45393.1
2014,90071000,Taiwan,Kenya,10.6,63098.75,3132.45
2014,90065900,Taiwan,United Arab Emirates,110.1,49279.71,2446.42
2014,90065900,Taiwan,Taiwan,0.2,32766.09,1626.63
2014,90049000,Taiwan,United States,217.42,120718.57,5992.9
2014,90049000,Taiwan,United Kingdom,38,25215.86,1251.81
2014,90049000,Taiwan,Netherlands,10,12568.86,623.96
2014,90049000,Taiwan,Germany,18.27,10778.68,535.1
2014,90049000,Taiwan,France,93.88,63747.87,3164.67
2014,90049000,Taiwan,Belgium,15.38,14399,714.82
2014,90019000,Taiwan,France,2.19,691.11,34.31
2014,89012000,Taiwan,Taiwan,1600,235215.6,11676.94
2014,87169010,Taiwan,United Arab Emirates,3,11627.78,577.24
2014,87168090,Taiwan,Italy,47.74,5589.86,277.5
2014,87168090,Taiwan,Djibouti,24,207.73,10.31
2014,87120000,Taiwan,United Arab Emirates,25,1380.65,68.54
2014,87120000,Taiwan,Somalia,250,2259.4,112.16
2014,87091900,Taiwan,United Arab Emirates,32,3233.94,160.54
2014,87089900,Taiwan,Yemen,1098.84,201493.21,10002.84
2014,87089900,Taiwan,United Arab Emirates,11589.24,1541109.02,76506.13
2014,87089900,Taiwan,Taiwan,7157.85,641665.44,31854.56
2014,87089900,Taiwan,Switzerland,85.58,96742.1,4802.62
2014,87089900,Taiwan,Sweden,190,494590.78,24553.25
2014,87089900,Taiwan,Somalia,1850,10258.28,509.26
2014,87089900,Taiwan,Djibouti,2522.54,90542.1,4494.84
2014,87089400,Taiwan,United Arab Emirates,105.5,4556.27,226.19
2014,87089400,Taiwan,Somalia,690,3961.33,196.65
2014,87089300,Taiwan,United Arab Emirates,10280,891047.5,44234.76
2014,87089300,Taiwan,Taiwan,26,14909.81,740.17
2014,87089300,Taiwan,Djibouti,744.47,40273.24,1999.3
2014,87089100,Taiwan,Yemen,612,40561.55,2013.62
2014,87089100,Taiwan,United Arab Emirates,300,67452.47,3348.58
2014,87089100,Taiwan,Djibouti,6.26,1236.23,61.37
2014,87089100,Taiwan,China,25,1630.53,80.95
2014,87088000,Taiwan,United Arab Emirates,386,30252.81,1501.86
2014,87088000,Taiwan,Taiwan,38,28571.95,1418.41
2014,87088000,Taiwan,Netherlands,10,193.23,9.59
2014,87088000,Taiwan,Djibouti,15.76,3110.05,154.39
2014,87087000,Taiwan,United Arab Emirates,936.17,55916.06,2775.87
2014,87087000,Taiwan,Somalia,13,9007.58,447.17
2014,87087000,Taiwan,Djibouti,290.5,6449.2,320.16
2014,87085000,Taiwan,Turkey,105.83,5930.36,294.4
2014,87084000,Taiwan,United Arab Emirates,4,1131.43,56.17
2014,87083000,Taiwan,United Arab Emirates,384,96461.7,4788.7
2014,87083000,Taiwan,Taiwan,54,44411.41,2204.74
2014,87083000,Taiwan,Somalia,1240,8089.11,401.57
2014,85447000,Taiwan,United Arab Emirates,200,161897.15,8037.15
2014,85447000,Taiwan,Taiwan,8073.84,1053650.69,52306.97
2014,85444900,Taiwan,United Arab Emirates,797,53493.86,2655.62
2014,84182190,Ivory Coast,Ivory Coast,132,30846.51,1531.33
2014,83062990,Ivory Coast,Ivory Coast,138.06,32248.62,1600.94
2014,82055900,Ivory Coast,Ivory Coast,72.03,16825.37,835.27
2014,73239910,Ivory Coast,Ivory Coast,78.03,18227.47,904.88
2014,70139900,Ivory Coast,Ivory Coast,30.01,7010.56,348.03
2014,70099200,Ivory Coast,Ivory Coast,108.04,25238.05,1252.91
2014,64059000,Ivory Coast,Ivory Coast,180.07,14021.13,696.06
2014,63019000,Ivory Coast,Ivory Coast,36.01,8412.67,417.63
2014,62019900,Ivory Coast,Ivory Coast,1014.41,236957.34,11763.41
2014,57050000,Ivory Coast,Ivory Coast,78.03,18227.47,904.88
2014,49019900,Ivory Coast,Ivory Coast,360.14,84126.86,4176.36
2014,44140000,Ivory Coast,Ivory Coast,36.01,70105.71,3480.3
2014,97011000,Tanzania,Tanzania,209,30823.42,1530.18
2014,95069100,Tanzania,Tanzania,7,1100.83,54.65
2014,95065900,Tanzania,Tanzania,5,7842.7,389.34
2014,95051090,Tanzania,Tanzania,17,3204.12,159.06
2014,94054000,Tanzania,Tanzania,62,15226.67,755.91
2014,94049000,Tanzania,Tanzania,29,2641.99,131.16
2014,94042900,Tanzania,Tanzania,56,5601.93,278.1
2014,94038900,Tanzania,Tanzania,1139,107893.25,5356.2
2014,94036000,Tanzania,Tanzania,112,18714.17,929.04
2014,94016100,Tanzania,Tanzania,193,19494.72,967.79
2014,90328990,Tanzania,Tanzania,2,55870.22,2773.6
2014,90314900,Tanzania,Tanzania,10800,47915.78,2378.71
2014,87120000,Tanzania,Tanzania,56,5601.93,278.1
2014,87082900,Tanzania,Italy,2,2484.63,123.35
2014,86090000,Tanzania,Tanzania,4000,70174.14,3483.7
2014,85365000,Tanzania,Tanzania,22,249766.55,12399.3
2014,85285100,Tanzania,Tanzania,12,30934.67,1535.71
2014,85235900,Tanzania,United Arab Emirates,225,1343599.9,66701.08
2014,85232990,Tanzania,Tanzania,23,7705.83,382.54
2014,85184000,Tanzania,Tanzania,12,1013.91,50.33
2014,85176900,Tanzania,Tanzania,29,57083.76,2833.84
2014,84779000,Tanzania,Tanzania,2,523.51,25.99
2014,84771000,Tanzania,Tanzania,455,121641.62,6038.72
2014,84716090,Tanzania,Tanzania,21,26217.35,1301.53
2014,84716010,Tanzania,Tanzania,1,185.28,9.2
2014,84714110,Tanzania,Tanzania,29,62072.19,3081.49
2014,84713010,Tanzania,Tanzania,10,62009.79,3078.39
2014,84482000,Tanzania,Tanzania,2,1207.64,59.95
2014,84368000,Tanzania,Tanzania,695,72258.5,3587.17
2014,84229010,Tanzania,Tanzania,1,6709.2,333.07
2014,84169000,Tanzania,Tanzania,350,20273.6,1006.45
2014,82149000,Tanzania,Tanzania,39,6781.13,336.64
2014,82075000,Tanzania,Tanzania,112,105815.1,5253.04
2014,82057000,Tanzania,Tanzania,175,52711.25,2616.77
2014,82055900,Tanzania,Tanzania,125,237042.26,11767.62
2014,73269090,Tanzania,Tanzania,51,12164.03,603.87
2014,73239990,Tanzania,Tanzania,56,5601.93,278.1
2014,73158900,Tanzania,Tanzania,350,24084.91,1195.66
2014,70139900,Tanzania,Tanzania,167,16805.79,834.3
2014,85444900,Taiwan,Swaziland,2.22,1411.32,70.06
2014,85444900,Taiwan,Djibouti,118.27,6557.79,325.55
2014,85444200,Taiwan,Germany,8.89,27310.31,1355.78
2014,85444100,Taiwan,Taiwan,5,3319.17,164.78
2014,85443000,Taiwan,United Arab Emirates,64.1,2875.66,142.75
2014,85442000,Taiwan,United States,2,433.04,21.5
2014,85442000,Taiwan,United Arab Emirates,7828.2,1755597.3,87154.1
2014,85442000,Taiwan,Taiwan,2781.12,624734.2,31014.02
2014,85442000,Taiwan,Germany,1,193.75,9.62
2014,85441900,Taiwan,United Kingdom,2,2297.87,114.07
2014,85441900,Taiwan,United Arab Emirates,8406.7,1437336.51,71354.5
2014,85441900,Taiwan,Netherlands,10,179827.49,8927.28
2014,85441900,Taiwan,Israel,48,4095.08,203.29
2014,85441900,Taiwan,Bulgaria,13,6688.39,332.04
2014,85441100,Taiwan,United Arab Emirates,20,2484.39,123.33
2014,85439000,Taiwan,United States,1,5349.59,265.57
2014,85439000,Taiwan,Taiwan,11,8026.05,398.44
2014,85437000,Taiwan,United States,1,866.79,43.03
2014,85437000,Taiwan,United Arab Emirates,5,7018.52,348.42
2014,85437000,Taiwan,Taiwan,4.15,4197.04,208.36
2014,85429000,Taiwan,Taiwan,150,60789.68,3017.82
2014,85423900,Taiwan,United Arab Emirates,273,362822.15,18011.78
2014,85423300,Taiwan,India,107,5836.79,289.76
2014,85423200,Taiwan,United Arab Emirates,12.5,31773.38,1577.34
2014,85423200,Taiwan,Taiwan,5,1957.37,97.17
2014,85423200,Taiwan,Switzerland,4.5,22969.44,1140.28
2014,85423200,Taiwan,Denmark,474,3490.35,173.27
2014,85414000,Taiwan,United Arab Emirates,16710,1143182.94,56751.67
2014,85414000,Taiwan,Taiwan,924,85770.42,4257.95
2014,85412100,Taiwan,Czech Republic,2.4,33394.37,1657.82
2014,85411000,Taiwan,Italy,135,1064.96,52.87
2014,85408900,Taiwan,Taiwan,3,69642.38,3457.29
2014,85404000,Taiwan,Taiwan,2,480.05,23.83
2014,85399000,Taiwan,Turkey,105.83,771.65,38.31
2014,85394100,Taiwan,United Arab Emirates,280,16852.1,836.6
2014,85394100,Taiwan,Oman,14.4,58575.81,2907.91
2014,85393990,Taiwan,United Arab Emirates,2864,56801.01,2819.8
2014,85393910,Taiwan,Taiwan,6860,2610131.56,129576.22
2014,85392900,Taiwan,United Arab Emirates,112,4698.44,233.25
2014,85392900,Taiwan,Taiwan,5,3945.92,195.89
2014,85389020,Taiwan,United Arab Emirates,100,12258.29,608.54
2014,85381000,Taiwan,United Kingdom,804,110467.68,5484.01
2014,85381000,Taiwan,United Arab Emirates,4,1812.2,89.96
2014,85381000,Taiwan,Djibouti,208,11791.9,585.39
2014,85372000,Taiwan,Taiwan,9,1083.08,53.77
2014,85371000,Taiwan,United Arab Emirates,87,58445.22,2901.43
2014,85371000,Taiwan,China,1,665.3,33.03
2014,85369000,Taiwan,United Arab Emirates,2500,529314.78,26277.07
2014,85369000,Taiwan,Taiwan,91.09,44075.25,2188.06
2014,85369000,Taiwan,Italy,54.14,13363.64,663.42
2014,85369000,Taiwan,Germany,46,13981.61,694.1
2014,85369000,Taiwan,China,1,311.84,15.48
2014,85367000,Taiwan,United Arab Emirates,230,135539.41,6728.65
2014,85367000,Taiwan,Taiwan,136.71,283768.64,14087.28
2014,85367000,Taiwan,Italy,557.34,32155.08,1596.29
2014,85366900,Taiwan,United Arab Emirates,275.75,111633.52,5541.89
2014,85366900,Taiwan,Taiwan,1074.03,592008.06,29389.39
2014,85366900,Taiwan,Netherlands,5,212.94,10.57
2014,85366900,Taiwan,Italy,7,54857.41,2723.32
2014,85366900,Taiwan,Germany,7.7,6547.98,325.07
2014,85366100,Taiwan,United Arab Emirates,4035,661081.2,32818.42
2014,85366100,Taiwan,Saudi Arabia,17,21559.25,1070.28
2014,85365000,Taiwan,United Arab Emirates,2344.5,121492.77,6031.33
2014,85365000,Taiwan,Ukraine,14,7785.41,386.5
2014,85365000,Taiwan,Taiwan,436.47,65474.36,3250.37
2014,85365000,Taiwan,Netherlands,5,21376.47,1061.2
2014,85365000,Taiwan,Germany,159.52,112315.98,5575.77
2014,85365000,Taiwan,Djibouti,117.17,6496.81,322.52
2014,85364900,Taiwan,Turkey,2,14369.94,713.37
2014,85364900,Taiwan,Taiwan,163.04,44786.96,2223.39
2014,85364900,Taiwan,South Africa,7,5055.02,250.95
2014,85364900,Taiwan,Netherlands,30,938.3,46.58
2014,85364900,Taiwan,India,149,40957.48,2033.28
2014,85364900,Taiwan,China,1,124.73,6.19
2014,85364100,Taiwan,Taiwan,20,14535.39,721.59
2014,85363000,Taiwan,United Arab Emirates,324,27004.69,1340.61
2014,85363000,Taiwan,Taiwan,191,27297.39,1355.14
2014,85362000,Taiwan,Taiwan,7,1396.73,69.34
2014,85361000,Taiwan,United Arab Emirates,206,8672.41,430.53
2014,85361000,Taiwan,Taiwan,69.91,2667.77,132.44
2014,85361000,Taiwan,Netherlands,5,17861.05,886.69
2014,85361000,Taiwan,Italy,168.05,3486.81,173.1
2014,85361000,Taiwan,India,3,814.49,40.43
2014,85352900,Taiwan,Taiwan,10,671.62,33.34
2014,85352900,Taiwan,Oman,13.8,1798.27,89.27
2014,85351000,Taiwan,Taiwan,84,806.02,40.01
2014,85351000,Taiwan,China,1,228.69,11.35
2014,85332900,Taiwan,United Arab Emirates,416,11169.94,554.52
2014,85332100,Taiwan,Czech Republic,0.3,4024.39,199.79
2014,85322900,Taiwan,Turkey,22,2134.77,105.98
2014,85319000,Taiwan,United Arab Emirates,210,82575.68,4099.35
2014,85319000,Taiwan,Taiwan,3,38511.51,1911.85
2014,85299090,Taiwan,United Arab Emirates,231,319267.82,15849.59
2014,85299090,Taiwan,Germany,60,96147.03,4773.08
2014,85299020,Taiwan,Denmark,3,15414.5,765.23
2014,85291000,Taiwan,Sweden,1,514.36,25.53
2014,85291000,Taiwan,Israel,174.5,34849.67,1730.06
